"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","ACSH","ACSH_ATTRIBUTES","ADPT","ADPT_ATTRIBUTES","ASLP","ASLP_ATTRIBUTES","ASTP","ASTP_ATTRIBUTES","AWBT","AWBT_ATTRIBUTES","AWND","AWND_ATTRIBUTES","DAEV","DAEV_ATTRIBUTES","DAWM","DAWM_ATTRIBUTES","EVAP","EVAP_ATTRIBUTES","FMTM","FMTM_ATTRIBUTES","FRGB","FRGB_ATTRIBUTES","FRGT","FRGT_ATTRIBUTES","FRTH","FRTH_ATTRIBUTES","GAHT","GAHT_ATTRIBUTES","MDEV","MDEV_ATTRIBUTES","MDWM","MDWM_ATTRIBUTES","MNPN","MNPN_ATTRIBUTES","MXPN","MXPN_ATTRIBUTES","PGTM","PGTM_ATTRIBUTES","PSUN","PSUN_ATTRIBUTES","RHAV","RHAV_ATTRIBUTES","RHMN","RHMN_ATTRIBUTES","RHMX","RHMX_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TOBS","TOBS_ATTRIBUTES","TSUN","TSUN_ATTRIBUTES","WDF1","WDF1_ATTRIBUTES","WDF2","WDF2_ATTRIBUTES","WDF5","WDF5_ATTRIBUTES","WDFG","WDFG_ATTRIBUTES","WDMV","WDMV_ATTRIBUTES","WESD","WESD_ATTRIBUTES","WSF1","WSF1_ATTRIBUTES","WSF2","WSF2_ATTRIBUTES","WSF5","WSF5_ATTRIBUTES","WSFG","WSFG_ATTRIBUTES","SN02","SN02_ATTRIBUTES","SN51","SN51_ATTRIBUTES","SN52","SN52_ATTRIBUTES","SX02","SX02_ATTRIBUTES","SX52","SX52_ATTRIBUTES","WT01","WT01_ATTRIBUTES","WT02","WT02_ATTRIBUTES","WT03","WT03_ATTRIBUTES","WT04","WT04_ATTRIBUTES","WT05","WT05_ATTRIBUTES","WT06","WT06_ATTRIBUTES","WT07","WT07_ATTRIBUTES","WT08","WT08_ATTRIBUTES","WT09","WT09_ATTRIBUTES","WT10","WT10_ATTRIBUTES","WT11","WT11_ATTRIBUTES","WT12","WT12_ATTRIBUTES","WT13","WT13_ATTRIBUTES","WT14","WT14_ATTRIBUTES","WT15","WT15_ATTRIBUTES","WT16","WT16_ATTRIBUTES","WT17","WT17_ATTRIBUTES","WT18","WT18_ATTRIBUTES","WT19","WT19_ATTRIBUTES","WT21","WT21_ATTRIBUTES","WT22","WT22_ATTRIBUTES","WV03","WV03_ATTRIBUTES","WV20","WV20_ATTRIBUTES"
"USW00014607","2022-05-11","46.87049","-68.01723","188.6","CARIBOU WEATHER FORECAST OFFICE, ME US","    0",",,W,2400","    0",",,W,2400","    0",",,W,2400","  261",",,W","   50",",,W",,,"  -11",",,W","10271",",,W","10044",",,W","   83",",,W","   25",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"   32",",,W","   16",",,W","   60",",,W",,,,,,,,,"  150",",,W","  170",",,W",,,,,,,,,"   58",",,W","   76",",,W",,,,,,,"   83",",,7",,,"  161",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014607","2022-05-12","46.87049","-68.01723","188.6","CARIBOU WEATHER FORECAST OFFICE, ME US","    0",",,W,2400","    0",",,W,2400","    0",",,W,2400","  272",",,W","   94",",,W",,,"    0",",,W","10261",",,W","10030",",,W","  100",",,W","   20",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"   29",",,W","   14",",,W","   63",",,W",,,,,,,,,"   10",",,W","   10",",,W",,,,,,,,,"   63",",,W","   81",",,W",,,,,,,"  117",",,7",,,"  161",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014607","2022-05-13","46.87049","-68.01723","188.6","CARIBOU WEATHER FORECAST OFFICE, ME US","    0",",,W,2400","    0",",,W,2400","    0",",,W,2400","  322",",,W","  133",",,W",,,"   67",",,W","10179",",,W"," 9963",",,W","  144",",,W","   36",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"   37",",,W","   18",",,W","   58",",,W",,,,,,,,,"  240",",,W","  230",",,W",,,,,,,,,"   89",",,W","  116",",,W",,,,,,,"  128",",,7",,,"  172",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014607","2022-05-14","46.87049","-68.01723","188.6","CARIBOU WEATHER FORECAST OFFICE, ME US","    0","T,,W,2400","    0",",,W,2400","    0",",,W,2400","  283",",,W","  172",",,W",,,"   94",",,W","10149",",,W"," 9915",",,W","  150",",,W","   26",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"   45",",,W","   32",",,W","   60",",,W",,,,,,,,,"  150",",,W","  140",",,W",,,,,,,,,"   63",",,W","   89",",,W",,,,,,,"  150",",,7",,,"  189",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014607","2022-05-15","46.87049","-68.01723","188.6","CARIBOU WEATHER FORECAST OFFICE, ME US","   36",",,W,2400","    0",",,W,2400","    0",",,W,2400","  178",",,W","  111",",,W",,,"   89",",,W","10139",",,W"," 9915",",,W","  111",",,W","   38",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"   71",",,W","   53",",,W","   93",",,W",,,,,,,,,"  150",",,W","  180",",,W",,,,,,,,,"   72",",,W","   94",",,W",,,,,,,"  150",",,7",,,"  189",",,7","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014607","2022-05-16","46.87049","-68.01723","188.6","CARIBOU WEATHER FORECAST OFFICE, ME US","   18",",,W,2400","    0",",,W,2400","    0",",,W,2400","  200",",,W","  106",",,W",,,"  128",",,W","10054",",,W"," 9834",",,W","  133",",,W","   36",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"   86",",,W","   71",",,W","   96",",,W",,,,,,,,,"  140",",,W","  150",",,W",,,,,,,,,"   76",",,W","  103",",,W",,,,,,,"  139",",,7",,,"  156",",,7","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014607","2022-05-17","46.87049","-68.01723","188.6","CARIBOU WEATHER FORECAST OFFICE, ME US","   74",",,W,2400","    0",",,W,2400","    0",",,W,2400","  167",",,W","   50",",,W",,,"   83",",,W"," 9956",",,W"," 9726",",,W","  100",",,W","   64",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"   77",",,W","   56",",,W","   93",",,W",,,,,,,,,"  240",",,W","  240",",,W",,,,,,,,,"  112",",,W","  157",",,W",,,,,,,"  139",",,7",,,"  161",",,7","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014607","2022-05-18","46.87049","-68.01723","188.6","CARIBOU WEATHER FORECAST OFFICE, ME US","    0","T,,W,2400","    0",",,W,2400","    0",",,W,2400","  144",",,W","   39",",,W",,,"  -17",",,W","10051",",,W"," 9804",",,W","   44",",,W","   53",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"   52",",,W","   29",",,W","   79",",,W",,,,,,,,,"  310",",,W","  310",",,W",,,,,,,,,"  103",",,W","  152",",,W",,,,,,,"  117",",,7",,,"  161",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014607","2022-05-19","46.87049","-68.01723","188.6","CARIBOU WEATHER FORECAST OFFICE, ME US","    0",",,W,2400","    0",",,W,2400","    0",",,W,2400","  183",",,W","    6",",,W",,,"  -17",",,W","10098",",,W"," 9868",",,W","   56",",,W","   36",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"   45",",,W","   27",",,W","   76",",,W",,,,,,,,,"  220",",,W","  210",",,W",,,,,,,,,"   67",",,W","   98",",,W",,,,,,,"  100",",,7",,,"  139",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014607","2022-05-20","46.87049","-68.01723","188.6","CARIBOU WEATHER FORECAST OFFICE, ME US","    0",",,W,2400","    0",",,W,2400","    0",",,W,2400","  172",",,W","   50",",,W",,,"   50",",,W","10146",",,W"," 9905",",,W","   83",",,W","   38",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"   64",",,W","   47",",,W","   86",",,W",,,,,,,,,"  160",",,W","  200",",,W",,,,,,,,,"   81",",,W","   98",",,W",,,,,,,"  117",",,7",,,"  144",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014607","2022-05-21","46.87049","-68.01723","188.6","CARIBOU WEATHER FORECAST OFFICE, ME US","  246",",,W,2400","    0",",,W,2400","    0",",,W,2400","  217",",,W","  100",",,W",,,"  117",",,W","10142",",,W"," 9912",",,W","  128",",,W","   49",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"   85",",,W","   68",",,W","   97",",,W",,,,,,,,,"  240",",,W","  250",",,W",,,,,,,,,"  139",",,W","  170",",,W",,,,,,,"  128",",,7",,,"  150",",,7","    1",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014607","2022-05-22","46.87049","-68.01723","188.6","CARIBOU WEATHER FORECAST OFFICE, ME US","   79",",,W,2400","    0",",,W,2400","    0",",,W,2400","  233",",,W","  122",",,W",,,"  161",",,W","10129",",,W"," 9892",",,W","  167",",,W","   37",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"   88",",,W","   79",",,W","   97",",,W",,,,,,,,,"  240",",,W","  230",",,W",,,,,,,,,"   94",",,W","  134",",,W",,,,,,,"   94",",,7",,,"  183",",,7","    1",",,W","    1",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014607","2022-05-23","46.87049","-68.01723","188.6","CARIBOU WEATHER FORECAST OFFICE, ME US","    0",",,W,2400","    0",",,W,2400","    0",",,W,2400","  139",",,W","   50",",,W",,,"   17",",,W","10224",",,W"," 9976",",,W","   56",",,W","   51",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"   61",",,W","   42",",,W","   80",",,W",,,,,,,,,"  330",",,W","  320",",,W",,,,,,,,,"   89",",,W","  134",",,W",,,,,,,"  144",",,7",,,"  189",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014607","2022-05-24","46.87049","-68.01723","188.6","CARIBOU WEATHER FORECAST OFFICE, ME US","    0",",,W,2400","    0",",,W,2400","    0",",,W,2400","  172",",,W","   17",",,W",,,"    6",",,W","10278",",,W","10041",",,W","   61",",,W","   14",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"   53",",,W","   31",",,W","   93",",,W",,,,,,,,,"   90",",,W","   90",",,W",,,,,,,,,"   54",",,W","   67",",,W",,,,,,,"  128",",,7",,,"  161",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014607","2022-05-25","46.87049","-68.01723","188.6","CARIBOU WEATHER FORECAST OFFICE, ME US","    0",",,W,2400","    0",",,W,2400","    0",",,W,2400","  233",",,W","   50",",,W",,,"   28",",,W","10254",",,W","10024",",,W","   89",",,W","   17",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"   49",",,W","   24",",,W","   80",",,W",,,,,,,,,"  250",",,W","  250",",,W",,,,,,,,,"   63",",,W","   85",",,W",,,,,,,"  133",",,7",,,"  172",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014607","2022-05-26","46.87049","-68.01723","188.6","CARIBOU WEATHER FORECAST OFFICE, ME US","   33",",,W,2400","    0",",,W,2400","    0",",,W,2400","  189",",,W","   78",",,W",,,"   83",",,W","10200",",,W"," 9980",",,W","  106",",,W","   34",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"   76",",,W","   52",",,W","   87",",,W",,,,,,,,,"  170",",,W","  180",",,W",,,,,,,,,"   89",",,W","  130",",,W",,,,,,,"  144",",,7",,,"  172",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014607","2022-05-27","46.87049","-68.01723","188.6","CARIBOU WEATHER FORECAST OFFICE, ME US","  244",",,W,2400","    0",",,W,2400","    0",",,W,2400","  189",",,W","   94",",,W",,,"  133",",,W","10081",",,W"," 9858",",,W","  139",",,W","   30",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"   93",",,W","   89",",,W","   97",",,W",,,,,,,,,"  170",",,W","  180",",,W",,,,,,,,,"   67",",,W","   94",",,W",,,,,,,"  150",",,7",,,"  161",",,7","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014607","2022-05-28","46.87049","-68.01723","188.6","CARIBOU WEATHER FORECAST OFFICE, ME US","  112",",,W,2400","    0",",,W,2400","    0",",,W,2400","  217",",,W","  106",",,W",,,"  139",",,W","10027",",,W"," 9793",",,W","  144",",,W","   33",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"   87",",,W","   76",",,W","   96",",,W",,,,,,,,,"  330",",,W","  340",",,W",,,,,,,,,"   76",",,W","   98",",,W",,,,,,,"  156",",,7",,,"  172",",,7","    1",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014607","2022-05-29","46.87049","-68.01723","188.6","CARIBOU WEATHER FORECAST OFFICE, ME US","    0","T,,W,2400","    0",",,W,2400","    0",",,W,2400","  239",",,W","   78",",,W",,,"   78",",,W","10119",",,W"," 9881",",,W","  122",",,W","   30",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"   57",",,W","   32",",,W","   96",",,W",,,,,,,,,"  310",",,W","  320",",,W",,,,,,,,,"   94",",,W","  139",",,W",,,,,,,"  144",",,7",,,"  172",",,7","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014607","2022-05-30","46.87049","-68.01723","188.6","CARIBOU WEATHER FORECAST OFFICE, ME US","    3",",,W,2400","    0",",,W,2400","    0",",,W,2400","  233",",,W","  117",",,W",,,"   78",",,W","10129",",,W"," 9898",",,W","  122",",,W","   33",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"   56",",,W","   27",",,W","   87",",,W",,,,,,,,,"  320",",,W","  310",",,W",,,,,,,,,"   94",",,W","  148",",,W",,,,,,,"  156",",,7",,,"  172",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014607","2022-05-31","46.87049","-68.01723","188.6","CARIBOU WEATHER FORECAST OFFICE, ME US","    0",",,W,2400","    0",",,W,2400","    0",",,W,2400","  172",",,W","   61",",,W",,,,,,,,,,,"   47",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"   43",",,W","   32",",,W","   60",",,W",,,,,,,,,"  360",",,W","   10",",,W",,,,,,,,,"   89",",,W","  125",",,W",,,,,,,"  144",",,7",,,"  172",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014607","2022-06-01","46.87049","-68.01723","188.6","CARIBOU WEATHER FORECAST OFFICE, ME US","    0",",,W,2400","    0",",,W,2400","    0",",,W,2400","  194",",,W","   33",",,W",,,"   17",",,W","10139",",,W"," 9915",",,W","   72",",,W","   29",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"   51",",,W","   30",",,W","   70",",,W",,,,,,,,,"  340",",,W","  310",",,W",,,,,,,,,"   72",",,W","   98",",,W",,,,,,,"  144",",,7",,,"  172",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014607","2022-06-02","46.87049","-68.01723","188.6","CARIBOU WEATHER FORECAST OFFICE, ME US","    0",",,W,2400","    0",",,W,2400","    0",",,W,2400","  222",",,W","   56",",,W",,,"   28",",,W","10088",",,W"," 9861",",,W","   89",",,W","   19",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"   47",",,W","   27",",,W","   85",",,W",,,,,,,,,"  360",",,W","  330",",,W",,,,,,,,,"   58",",,W","   81",",,W",,,,,,,"  144",",,7",,,"  183",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014607","2022-06-03","46.87049","-68.01723","188.6","CARIBOU WEATHER FORECAST OFFICE, ME US","   10",",,W,2400","    0",",,W,2400","    0",",,W,2400","  200",",,W","   67",",,W",,,"   89",",,W","10098",",,W"," 9865",",,W","  111",",,W","   24",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"   74",",,W","   50",",,W","   90",",,W",,,,,,,,,"  220",",,W","  210",",,W",,,,,,,,,"   81",",,W","  107",",,W",,,,,,,"  167",",,7",,,"  172",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014607","2022-06-04","46.87049","-68.01723","188.6","CARIBOU WEATHER FORECAST OFFICE, ME US","  168",",,W,2400","    0",",,W,2400","    0",",,W,2400","  189",",,W","  100",",,W",,,"  100",",,W","10102",",,W"," 9875",",,W","  111",",,W","   26",",,W",,,,,"   51",",,7,1700",,,,,,,,,,,,,,,"  117",",,7","  178",",,7",,,,,"   85",",,W","   68",",,W","   93",",,W",,,,,,,,,"  110",",,W","  110",",,W",,,"  359",",,7",,,,,"   54",",,W","   76",",,W",,,,,,,"  156",",,7",,,"  167",",,7","    1",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014607","2022-06-05","46.87049","-68.01723","188.6","CARIBOU WEATHER FORECAST OFFICE, ME US","   69",",,W,2400","    0",",,W,2400","    0",",,W,2400","  156",",,W","  100",",,W",,,"  100",",,W","10108",",,W"," 9871",",,W","  111",",,W","   25",",,W",,,,,"   36",",,7,1700",,,,,,,,,,,,,,,"  128",",,7","  189",",,7",,,,,"   85",",,W","   72",",,W","   93",",,W",,,,,,,,,"  250",",,W","  250",",,W",,,"  103",",,7",,,,,"   67",",,W","  112",",,W",,,,,,,"  156",",,7",,,"  172",",,7","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014607","2022-06-06","46.87049","-68.01723","188.6","CARIBOU WEATHER FORECAST OFFICE, ME US","    0",",,W,2400","    0",",,W,2400","    0",",,W,2400","  200",",,W","   83",",,W",,,"   78",",,W","10166",",,W"," 9932",",,W","  106",",,W","   22",",,W",,,,,"   20",",,7,1700",,,,,,,,,,,,,,,"  117",",,7","  217",",,7",,,,,"   71",",,W","   45",",,W","   93",",,W",,,,,,,,,"   10",",,W","   10",",,W",,,"  103",",,7",,,,,"   58",",,W","   76",",,W",,,,,,,"  150",",,7",,,"  172",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014607","2022-06-07","46.87049","-68.01723","188.6","CARIBOU WEATHER FORECAST OFFICE, ME US","    0",",,W,2400","    0",",,W,2400","    0",",,W,2400","  239",",,W","   67",",,W",,,"   83",",,W","10166",",,W"," 9936",",,W","  122",",,W","   31",",,W",,,,,"   38",",,7,1700",,,,,,,,,,,,,,,"  128",",,7","  267",",,7",,,,,"   58",",,W","   36",",,W","   93",",,W",,,,,,,,,"  170",",,W","  160",",,W",,,"   71",",,7",,,,,"   89",",,W","  139",",,W",,,,,,,"  144",",,7",,,"  194",",,7","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014607","2022-06-08","46.87049","-68.01723","188.6","CARIBOU WEATHER FORECAST OFFICE, ME US","   89",",,W,2400","    0",",,W,2400","    0",",,W,2400","  156",",,W","  133",",,W",,,"  122",",,W","10105",",,W"," 9878",",,W","  128",",,W","   42",",,W",,,,,"   38",",,7,1700",,,,,,,,,,,,,,,"  139",",,7","  261",",,7",,,,,"   89",",,W","   67",",,W","   96",",,W",,,,,,,,,"  170",",,W","  170",",,W",,,"  180",",,7",,,,,"   81",",,W","  125",",,W",,,,,,,"  144",",,7",,,"  172",",,7","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014607","2022-06-09","46.87049","-68.01723","188.6","CARIBOU WEATHER FORECAST OFFICE, ME US","  295",",,W,2400","    0",",,W,2400","    0",",,W,2400","  172",",,W","  139",",,W",,,"  139",",,W","10044",",,W"," 9831",",,W","  144",",,W","   21",",,W",,,,,"   10",",,7,1700",,,,,,,,,,,,,,,"  178",",I,7","  206",",,7",,,,,"   92",",,W","   81",",,W","   97",",,W",,,,,,,,,"  150",",,W","  100",",,W",,,"   61",",,7",,,,,"   54",",,W","   76",",,W",,,,,,,"  172",",,7",,,"  178",",,7","    1",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014607","2022-06-10","46.87049","-68.01723","188.6","CARIBOU WEATHER FORECAST OFFICE, ME US","   13",",,W,2400","    0",",,W,2400","    0",",,W,2400","  194",",,W","  122",",,W",,,"  111",",,W","10003",",,W"," 9766",",,W","  128",",,W","   51",",,W",,,,,"   48",",,7,1700",,,,,,,,,,,,,,,"  133",",,7","  200",",,7",,,,,"   76",",,W","   59",",,W","   93",",,W",,,,,,,,,"  250",",,W","  240",",,W",,,"  196",",,7",,,,,"  103",",,W","  143",",,W",,,,,,,"  167",",,7",,,"  189",",,7","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014607","2022-06-11","46.87049","-68.01723","188.6","CARIBOU WEATHER FORECAST OFFICE, ME US","    0",",,W,2400","    0",",,W,2400","    0",",,W,2400","  244",",,W","  111",",,W",,,"  106",",,W","10085",",,W"," 9848",",,W","  133",",,W","   28",",,W",,,,,"   64",",,7,1700",,,,,,,,,,,,,,,"  128",",,7","  256",",,7",,,,,"   64",",,W","   41",",,W","   90",",,W",,,,,,,,,"  240",",,W","  250",",,W",,,"  196",",,7",,,,,"   67",",,W","   94",",,W",,,,,,,"  167",",,7",,,"  200",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014607","2022-06-12","46.87049","-68.01723","188.6","CARIBOU WEATHER FORECAST OFFICE, ME US","    8",",,W,2400","    0",",,W,2400","    0",",,W,2400","  256",",,W","  100",",,W",,,"  106",",,W","10139",",,W"," 9909",",,W","  139",",,W","   20",",,W",,,,,"   30",",,7,1700",,,,,,,,,,,,,,,"  150",",,7","  289",",,7",,,,,"   62",",,W","   40",",,W","   89",",,W",,,,,,,,,"  240",",,W","  230",",,W",,,"   72",",,7",,,,,"   72",",,W","  125",",,W",,,,,,,"  172",",,7",,,"  211",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014607","2022-06-13","46.87049","-68.01723","188.6","CARIBOU WEATHER FORECAST OFFICE, ME US","   97",",,W,2400","    0",",,W,2400","    0",",,W,2400","  183",",,W","  122",",,W",,,"  133",",,W","10115",",,W"," 9881",",,W","  139",",,W","   26",",,W",,,,,"   10",",,7,1700",,,,,,,,,,,,,,,"  172",",,7","  283",",,7",,,,,"   89",",,W","   70",",,W","   97",",,W",,,,,,,,,"  150",",,W","  150",",,W",,,"   76",",,7",,,,,"   63",",,W","   81",",,W",,,,,,,"  189",",,7",,,"  217",",,7","    1",",,W","    1",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014607","2022-06-14","46.87049","-68.01723","188.6","CARIBOU WEATHER FORECAST OFFICE, ME US","   81",",,W,2400","    0",",,W,2400","    0",",,W,2400","  189",",,W","  122",",,W",,,"  128",",,W","10115",",,W"," 9881",",,W","  139",",,W","   34",",,W",,,,,"    8",",,7,1700",,,,,,,,,,,,,,,"  144",",,7","  206",",,7",,,,,"   87",",,W","   73",",,W","   97",",,W",,,,,,,,,"   10",",,W","   10",",,W",,,"  116",",,7",,,,,"   81",",,W","  112",",,W",,,,,,,"  178",",,7",,,"  194",",,7","    1",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014607","2022-06-15","46.87049","-68.01723","188.6","CARIBOU WEATHER FORECAST OFFICE, ME US","    0",",,W,2400","    0",",,W,2400","    0",",,W,2400","  256",",,W","   94",",,W",,,"  106",",,W","10193",",,W"," 9959",",,W","  139",",,W","   15",",,W",,,,,"   43",",,7,1700",,,,,,,,,,,,,,,"  139",",,7","  300",",,7",,,,,"   66",",,W","   35",",,W","   97",",,W",,,,,,,,,"  170",",,W","  170",",,W",,,"   74",",,7",,,,,"   40",",,W","   49",",,W",,,,,,,"  178",",,7",,,"  217",",,7","    1",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014607","2022-06-16","46.87049","-68.01723","188.6","CARIBOU WEATHER FORECAST OFFICE, ME US","    0","T,,W,2400","    0",",,W,2400","    0",",,W,2400","  250",",,W","  117",",,W",,,"   89",",,W","10142",",,W"," 9925",",,W","  133",",,W","   45",",,W",,,,,"   71",",,7,1700",,,,,,,,,,,,,,,"  172",",,7","  300",",,7",,,,,"   57",",,W","   32",",,W","   83",",,W",,,,,,,,,"  180",",,W","  200",",,W",,,"  174",",,7",,,,,"   94",",,W","  148",",,W",,,,,,,"  183",",,7",,,"  222",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014607","2022-06-17","46.87049","-68.01723","188.6","CARIBOU WEATHER FORECAST OFFICE, ME US","   56",",,W,2400","    0",",,W,2400","    0",",,W,2400","  206",",,W","  128",",,W",,,"  139",",,W"," 9990",",,W"," 9773",",,W","  144",",,W","   34",",,W",,,,,"   38",",,7,1700",,,,,,,,,,,,,,,"  144",",,7","  217",",,7",,,,,"   91",",,W","   84",",,W","   97",",,W",,,,,,,,,"  160",",,W","  170",",,W",,,"  148",",,7",,,,,"   72",",,W","   98",",,W",,,,,,,"  189",",,7",,,"  206",",,7","    1",",,W","    1",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014607","2022-06-18","46.87049","-68.01723","188.6","CARIBOU WEATHER FORECAST OFFICE, ME US","   53",",,W,2400","    0",",,W,2400","    0",",,W,2400","  167",",,W","   83",",,W",,,"  106",",,W"," 9986",",,W"," 9749",",,W","  111",",,W","   37",",,W",,,,,"   10",",,7,1700",,,,,,,,,,,,,,,"  150",",,7","  189",",,7",,,,,"   88",",,W","   80",",,W","   97",",,W",,,,,,,,,"  340",",,W","  340",",,W",,,"  101",",,7",,,,,"   89",",,W","  139",",,W",,,,,,,"  183",",,7",,,"  200",",,7","    1",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
